[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
[[-0.25881925225257874, 0.0, 0.9659274816513062, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [-0.9659274816513062, 0.0, -0.25881925225257874, 0.0], [129635.78125, 1584.3875732421875, -1321.5032958984375, 0.0]]
[[-0.987690269947052, 0.0, 0.15643450617790222, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [-0.15643450617790222, 0.0, -0.987690269947052, 0.0], [129428.3515625, 1631.37060546875, -955.4969482421875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127037.0703125, 1942.3287353515625, -1901.3114013671875, 0.0]]
[[-0.8480494022369385, 0.0, 0.5299198627471924, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.5299198627471924, 0.0, -0.8480494022369385, 0.0], [129647.203125, 1584.375732421875, -959.36279296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127067.171875, 1962.1453857421875, -1991.785888671875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126935.5859375, 1922.30322265625, -1954.203857421875, 0.0]]
[[0.19080904126167297, 0.0, -0.9816272258758545, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [0.9816272258758545, 0.0, 0.19080904126167297, 0.0], [128033.8046875, 1938.8448486328125, -2753.900146484375, 0.0]]
[[-0.8571680784225464, 0.0, -0.5150385499000549, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [0.5150385499000549, 0.0, -0.8571680784225464, 0.0], [128001.1796875, 1960.121826171875, -2704.79931640625, 0.0]]
[[0.9816274046897888, 0.0, -0.19080905616283417, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.19080905616283417, 0.0, 0.9816274046897888, 0.0], [128053.328125, 1871.409423828125, -2930.221435546875, 0.0]]
[[0.6946596503257751, 0.0, 0.7193410992622375, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.7193410992622375, 0.0, 0.6946596503257751, 0.0], [128189.0859375, 1861.6116943359375, -2856.336181640625, 0.0]]
[[0.7880111336708069, 0.0, -0.6156617403030396, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [0.6156617403030396, 0.0, 0.7880111336708069, 0.0], [128122.34375, 1933.7843017578125, -2676.546630859375, 0.0]]
[[-0.8829483389854431, 0.0, -0.46947187185287476, 0.0], [0.0, 0.9999992847442627, 0.0, 0.0], [0.46947187185287476, 0.0, -0.8829483389854431, 0.0], [128284.7578125, 1836.4935302734375, -2607.820556640625, 0.0]]
[[-0.7660447955131531, 0.0, -0.6427878141403198, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [0.6427878141403198, 0.0, -0.7660447955131531, 0.0], [128054.625, 1658.677001953125, -3586.054443359375, 0.0]]
[[-0.8746208548545837, 0.0, -0.48480984568595886, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [0.48480984568595886, 0.0, -0.8746208548545837, 0.0], [127635.8671875, 1679.35693359375, -3651.747802734375, 0.0]]
[[-0.7660452127456665, 0.0, 0.6427884697914124, 0.0], [0.0, 0.9999992251396179, 0.0, 0.0], [-0.6427884697914124, 0.0, -0.7660452127456665, 0.0], [128997.59375, 1690.2408447265625, -2160.385009765625, 0.0]]
[[0.20791174471378326, 0.0, -0.9781482815742493, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.9781482815742493, 0.0, 0.20791174471378326, 0.0], [128564.109375, 1723.274658203125, -1470.7943115234375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3846.2255859375, 1368.6639404296875, 1825.2957763671875, 0.0]]
[[-0.9945218563079834, 0.0, 0.10452843457460403, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.10452843457460403, 0.0, -0.9945218563079834, -107374176.0], [440.760009765625, 47.400001525878906, 1438.4400634765625, -107374176.0]]
[[-0.9945218563079834, 0.0, 0.10452843457460403, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.10452843457460403, 0.0, -0.9945218563079834, -107374176.0], [-119956.4375, 143.39999389648438, -635.52001953125, -107374176.0]]
[[-0.9945218563079834, 0.0, 0.10452843457460403, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.10452843457460403, 0.0, -0.9945218563079834, -107374176.0], [-120572.0390625, 165.83999633789062, -1365.47998046875, -107374176.0]]
[[-0.9945218563079834, 0.0, 0.10452843457460403, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.10452843457460403, 0.0, -0.9945218563079834, -107374176.0], [-122447.515625, -47.040000915527344, -1439.39990234375, -107374176.0]]
[[-0.9945218563079834, 0.0, 0.10452843457460403, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [-0.10452843457460403, 0.0, -0.9945218563079834, -107374176.0], [-122663.765625, -44.63999938964844, -388.32000732421875, -107374176.0]]
[[-0.6691324710845947, 0.0, -0.7431464195251465, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [0.7431464195251465, 0.0, -0.6691324710845947, 0.0], [-122807.2578125, -77.00294494628906, 10.146493911743164, 0.0]]
[[-0.5591946244239807, 0.0, -0.8290397524833679, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [0.8290397524833679, 0.0, -0.5591946244239807, 0.0], [-122856.8046875, -86.13165283203125, -189.35247802734375, 0.0]]
[[-0.19080975651741028, 0.0, -0.9816296696662903, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.9816296696662903, 0.0, -0.19080975651741028, 0.0], [-122792.875, -90.40130615234375, -202.1318817138672, 0.0]]
[[0.5150395631790161, 0.0, -0.857170045375824, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [0.857170045375824, 0.0, 0.5150395631790161, 0.0], [-122837.40625, -83.06592559814453, -53.61691665649414, 0.0]]
[[-0.258820116519928, 0.0, -0.9659281969070435, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.9659281969070435, 0.0, -0.258820116519928, 0.0], [-122884.9453125, -84.39769744873047, -252.144287109375, 0.0]]
[[-0.19080975651741028, 0.0, -0.9816296696662903, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.9816296696662903, 0.0, -0.19080975651741028, 0.0], [-122744.4453125, -93.66032409667969, -223.1990966796875, 0.0]]
[[-0.19080975651741028, 0.0, -0.9816296696662903, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.9816296696662903, 0.0, -0.19080975651741028, 0.0], [-122702.4140625, -93.86180114746094, -196.5928497314453, 0.0]]
[[-0.9563074707984924, 0.0, -0.29237255454063416, 0.0], [0.0, 0.9999986886978149, 0.0, 0.0], [0.29237255454063416, 0.0, -0.9563074707984924, 0.0], [-122607.5703125, -76.6446762084961, 73.74082946777344, 0.0]]
[[0.9986295104026794, 0.0, -0.0523359589278698, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0523359589278698, 0.0, 0.9986295104026794, 0.0], [-122747.078125, -82.81893920898438, 19.07834815979004, 0.0]]
[[-0.6691306829452515, 0.0, -0.7431448101997375, 0.0], [0.0, 1.0, 0.0, 0.0], [0.7431448101997375, 0.0, -0.6691306829452515, 0.0], [-122784.8671875, -90.11761474609375, -335.7638854980469, 0.0]]
[[-0.6691324710845947, 0.0, -0.7431464195251465, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [0.7431464195251465, 0.0, -0.6691324710845947, 0.0], [-122663.8984375, -88.42547607421875, 9.686540603637695, 0.0]]
[[-0.19080975651741028, 0.0, -0.9816296696662903, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.9816296696662903, 0.0, -0.19080975651741028, 0.0], [-122767.6015625, -92.41228485107422, -288.7778015136719, 0.0]]
[[-0.882950484752655, 0.0, -0.4694729745388031, 0.0], [0.0, 0.9999993443489075, 0.0, 0.0], [0.4694729745388031, 0.0, -0.882950484752655, 0.0], [-122647.7734375, -94.78983306884766, -103.6637954711914, 0.0]]
[[-0.8660275340080261, 0.0, -0.5000009536743164, 0.0], [0.0, 0.9999987483024597, 0.0, 0.0], [0.5000009536743164, 0.0, -0.8660275340080261, 0.0], [-122689.53125, -74.76441955566406, 74.10403442382812, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [129219.1953125, 1675.4598388671875, -1088.9256591796875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [129225.0078125, 1669.8004150390625, -1274.4146728515625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [129465.71875, 1611.764892578125, -1432.2835693359375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1375.537841796875, -0.2358410656452179, 406.3398742675781, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2466.8779296875, -143.42205810546875, 233.8563690185547, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127035.59375, 1616.95751953125, 488.5262756347656, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [124996.84375, 1606.7047119140625, -1497.1053466796875, 0.0]]
[[-0.13917405903339386, 0.0, -0.9902700185775757, 0.0], [0.0, 0.999999463558197, 0.0, 0.0], [0.9902700185775757, 0.0, -0.13917405903339386, 0.0], [126843.8984375, 1679.6322021484375, -2214.94482421875, 0.0]]
[[0.766045331954956, 0.0, -0.6427889466285706, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.6427889466285706, 0.0, 0.766045331954956, 0.0], [127870.1484375, 1690.429443359375, -69.09137725830078, 0.0]]
[[0.766045331954956, 0.0, -0.6427889466285706, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.6427889466285706, 0.0, 0.766045331954956, 0.0], [126060.171875, 1681.390869140625, -1221.76904296875, 0.0]]
[[0.766045331954956, 0.0, -0.6427889466285706, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [0.6427889466285706, 0.0, 0.766045331954956, 0.0], [126352.15625, 1879.44384765625, -251.31802368164062, 0.0]]
[[0.6560599207878113, 0.0, 0.7547104954719543, 0.0], [0.0, 0.9999995827674866, 0.0, 0.0], [-0.7547104954719543, 0.0, 0.6560599207878113, 0.0], [126660.9140625, 1780.763916015625, 128.3231201171875, 0.0]]
[[0.9271841049194336, 0.0, 0.3746066987514496, 0.0], [0.0, 0.9999994039535522, 0.0, 0.0], [-0.3746066987514496, 0.0, 0.9271841049194336, 0.0], [127239.296875, 1698.975830078125, -241.377685546875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126410.546875, 1694.541748046875, -2089.01708984375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127258.7578125, 1721.4447021484375, -1700.725830078125, 0.0]]
[[0.9702959060668945, 0.0, -0.24192196130752563, 0.0], [0.0, 1.0000001192092896, 0.0, 0.0], [0.24192196130752563, 0.0, 0.9702959060668945, 0.0], [127056.609375, 1680.4920654296875, -2775.30322265625, 0.0]]
[[0.37460705637931824, 0.0, -0.9271848797798157, 0.0], [0.0, 0.9999994039535522, 0.0, 0.0], [0.9271848797798157, 0.0, 0.37460705637931824, 0.0], [126627.0546875, 1680.47509765625, -3100.67236328125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127110.671875, 1684.6051025390625, -2613.28759765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127248.234375, 1743.283935546875, -1501.895263671875, 0.0]]
[[0.9659258127212524, 0.0, 0.2588190734386444, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [-0.2588190734386444, 0.0, 0.9659258127212524, 0.0], [126552.78125, 1874.1146240234375, -840.1724853515625, 0.0]]
[[0.573577344417572, 0.0, 0.8191530704498291, 0.0], [0.0, 1.0000001192092896, 0.0, 0.0], [-0.8191530704498291, 0.0, 0.573577344417572, 0.0], [125922.6328125, 1682.0614013671875, -2934.2158203125, 0.0]]
[[0.9659258723258972, 0.0, -0.258819043636322, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [0.258819043636322, 0.0, 0.9659258723258972, 0.0], [125616.921875, 1673.6475830078125, -2323.845947265625, 0.0]]
[[0.12186959385871887, 0.0, 0.9925464391708374, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [-0.9925464391708374, 0.0, 0.12186959385871887, 0.0], [125883.46875, 1679.8499755859375, -1775.1107177734375, 0.0]]
[[-0.05233602970838547, 0.0, -0.9986304044723511, 0.0], [0.0, 0.9999994039535522, 0.0, 0.0], [0.9986304044723511, 0.0, -0.05233602970838547, 0.0], [127719.859375, 1711.9451904296875, -2151.279541015625, 0.0]]
[[0.40673792362213135, 0.0, -0.9135481119155884, 0.0], [0.0, 1.0, 0.0, 0.0], [0.9135481119155884, 0.0, 0.40673792362213135, 0.0], [128233.28125, 1719.44921875, -1914.0728759765625, 0.0]]
[[0.8987944722175598, 0.0, 0.4383712708950043, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [-0.4383712708950043, 0.0, 0.8987944722175598, 0.0], [128371.1171875, 1740.228515625, -1259.8038330078125, 0.0]]
[[0.24192246794700623, 0.0, -0.9702968597412109, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.9702968597412109, 0.0, 0.24192246794700623, 0.0], [127581.5390625, 1735.3021240234375, -953.8698120117188, 0.0]]
[[0.7193407416343689, 0.0, -0.6946589946746826, 0.0], [0.0, 0.9999997019767761, 0.0, 0.0], [0.6946589946746826, 0.0, 0.7193407416343689, 0.0], [126798.5546875, 1699.3375244140625, -1336.090087890625, 0.0]]
[[0.9510572552680969, 0.0, -0.30901721119880676, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.30901721119880676, 0.0, 0.9510572552680969, 0.0], [126498.234375, 1672.0523681640625, -1820.75634765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125679.640625, 1678.8988037109375, -2102.628173828125, 0.0]]
[[0.9455187320709229, 0.0, -0.32556816935539246, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [0.32556816935539246, 0.0, 0.9455187320709229, 0.0], [-115.23738098144531, 203.83303833007812, -285.3738708496094, 0.0]]
[[0.9396925568580627, 0.0, -0.342020183801651, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [0.342020183801651, 0.0, 0.9396925568580627, 0.0], [127003.6796875, 1929.5325927734375, -2495.50537109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [127713.6796875, 1877.6710205078125, -1488.29833984375, 0.0]]
[[0.6293210387229919, 0.0, 0.7771466374397278, 0.0], [0.0, 0.9999995231628418, 0.0, 0.0], [-0.7771466374397278, 0.0, 0.6293210387229919, 0.0], [-121615.4453125, -98.02613830566406, -186.59197998046875, 0.0]]
[[-0.9876887798309326, 0.0, -0.15643486380577087, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [0.15643486380577087, 0.0, -0.9876887798309326, 0.0], [330.4147644042969, 330.0804748535156, -197.823974609375, 0.0]]
[[0.7771459221839905, 0.0, 0.6293200850486755, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [-0.6293200850486755, 0.0, 0.7771459221839905, 0.0], [-668.5693969726562, 75.82733154296875, -60.70869445800781, 0.0]]
[[-0.5299196243286133, 0.0, 0.848048746585846, 0.0], [0.0, 0.999998927116394, 0.0, 0.0], [-0.848048746585846, 0.0, -0.5299196243286133, 0.0], [-219.95579528808594, 148.651123046875, 33.680259704589844, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1067.5628662109375, 29.78665542602539, -400.9938049316406, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125526.3203125, 1645.7027587890625, -4243.60302734375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126581.890625, 1880.193359375, -953.2673950195312, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126970.7265625, 2118.44921875, -1856.4423828125, 0.0]]
[[0.3907317817211151, 0.0, 0.920505702495575, 0.0], [0.0, 0.9999997615814209, 0.0, 0.0], [-0.920505702495575, 0.0, 0.3907317817211151, 0.0], [127621.703125, 2109.005859375, -1459.6484375, 0.0]]
[[0.9659263491630554, 0.0, -0.2588191628456116, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.2588191628456116, 0.0, 0.9659263491630554, 0.0], [126045.5625, 2223.8447265625, -1927.8822021484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126658.234375, 1877.8641357421875, -865.5994262695312, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125991.96875, 2099.341552734375, 315.1274719238281, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125964.2109375, 2068.54931640625, 1484.1480712890625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125341.265625, 2125.532958984375, -597.7363891601562, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-120253.3359375, 160.67530822753906, -2188.265625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3439.694091796875, 414.1239318847656, 2366.957275390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3604.568359375, 476.2563171386719, 2631.72900390625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [3765.920654296875, 553.1051025390625, 2882.689453125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5211.24755859375, 839.7262573242188, 622.1384887695312, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5316.90283203125, 879.2460327148438, 732.072021484375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5439.00732421875, 921.5789794921875, 899.6122436523438, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5559.11279296875, 963.5180053710938, 1078.7412109375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [5697.0517578125, 1008.7717895507812, 1284.4508056640625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126994.46875, 1616.9573974609375, 530.791259765625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [124987.90625, 1599.5736083984375, -1571.2908935546875, 0.0]]
[[-0.05233604460954666, 0.0, -0.9986311793327332, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [0.9986311793327332, 0.0, -0.05233604460954666, 0.0], [4085.748291015625, 461.2638244628906, 137.64234924316406, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [9768.697265625, 563.5621948242188, 2709.8828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [2549.641845703125, -143.216796875, 176.95274353027344, 0.0]]
[[0.7071067690849304, 0.0, -0.7071067690849304, 0.0], [0.0, 1.0, 0.0, 0.0], [0.7071067690849304, 0.0, 0.7071067690849304, 0.0], [119208.21875, 1606.679931640625, 1893.175048828125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [126655.859375, 1584.43115234375, -5469.92626953125, 0.0]]
[[0.9999996423721313, 0.0, 0.0, 0.0], [0.0, 1.0000005960464478, 0.0, 0.0], [0.0, 0.0, 1.0000005960464478, 0.0], [126662.6640625, 1584.4305419921875, -5431.8154296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [130561.6640625, 1584.4501953125, -4276.7041015625, 0.0]]
[[0.707108199596405, 0.0, -0.7071077823638916, 0.0], [0.0, 0.9999990463256836, 0.0, 0.0], [0.7071081399917603, 0.0, 0.7071082592010498, 0.0], [4014.316650390625, 1340.629638671875, 1772.4217529296875, 0.0]]
[[-0.18147103488445282, 0.05896349996328354, -0.9816298484802246, 0.0], [0.30901697278022766, 0.9510564804077148, 0.0, 0.0], [0.9335860013961792, -0.3033403158187866, -0.19080983102321625, 0.0], [419.2818298339844, 36.250244140625, 369.80670166015625, 0.0]]
[[0.961264431476593, 0.1077004075050354, -0.25372636318206787, 0.0], [0.0, 0.9205046892166138, 0.3907310962677002, 0.0], [0.27563825249671936, -0.37559595704078674, 0.884848952293396, 0.0], [309.3560485839844, 46.62672424316406, 442.11676025390625, 0.0]]
[[0.743207573890686, 0.006659162696450949, -0.6690348386764526, 0.0], [0.017974598333239555, 0.9993900060653687, 0.029914746060967445, 0.0], [0.6688265800476074, -0.034258224070072174, 0.7426363229751587, 0.0], [192.35433959960938, 40.79087448120117, 458.3204345703125, 0.0]]
[[0.9972928762435913, -0.0408090241253376, 0.06125656142830849, 0.0], [0.026437992230057716, 0.9752968549728394, 0.2193114012479782, 0.0], [-0.06869309395551682, -0.21709679067134857, 0.9737345576286316, 0.0], [-5.911613464355469, 43.89860916137695, 400.08355712890625, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [32.98823165893555, -175.55381774902344, 11.266349792480469, 0.0]]
[[1.0, 0.0, 0.0, 4.203895392974451e-45], [0.0, 1.0, 0.0, -107374176.0], [0.0, 0.0, 1.0, -107374176.0], [839.8800048828125, 82.31999969482422, -191.75999450683594, -107374176.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [751.4558715820312, 95.32076263427734, 139.6084442138672, 0.0]]
[[0.10452836751937866, 0.0, 0.9945219159126282, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.9945219159126282, 0.0, 0.10452836751937866, 0.0], [125636.5390625, 1666.014892578125, -4400.45849609375, 0.0]]
[[0.8829476237297058, 0.0, 0.4694714844226837, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.4694714844226837, 0.0, 0.8829476237297058, 0.0], [125098.265625, 1630.6331787109375, -3929.75390625, 0.0]]
[[0.10452836751937866, 0.0, 0.9945219159126282, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.9945219159126282, 0.0, 0.10452836751937866, 0.0], [125547.1171875, 1645.5211181640625, -4335.44384765625, 0.0]]
[[-0.6427875757217407, 0.0, -0.7660444378852844, 0.0], [0.0, 1.0, 0.0, 0.0], [0.7660444378852844, 0.0, -0.6427875757217407, 0.0], [125972.484375, 1673.023681640625, -3982.835693359375, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125249.5546875, 1667.9571533203125, -3319.92529296875, 0.0]]
[[-0.9781476259231567, 0.0, 0.20791178941726685, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.20791178941726685, 0.0, -0.9781476259231567, 0.0], [124675.375, 1645.557373046875, -3379.926513671875, 0.0]]
[[0.10452836751937866, 0.0, 0.9945219159126282, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.9945219159126282, 0.0, 0.10452836751937866, 0.0], [124999.1484375, 1645.7191162109375, -4367.201171875, 0.0]]
[[0.7986354827880859, 0.0, 0.6018150448799133, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.6018150448799133, 0.0, 0.7986354827880859, 0.0], [125174.9296875, 1630.5941162109375, -3976.54345703125, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [125105.7734375, 1631.2037353515625, -3999.502197265625, 0.0]]
[[-0.6156619191169739, 0.0, 0.7880112528800964, 0.0], [0.0, 0.9999998211860657, 0.0, 0.0], [-0.7880112528800964, 0.0, -0.6156619191169739, 0.0], [125044.3515625, 1631.6661376953125, -3978.025634765625, 0.0]]
[[-0.8987952470779419, 0.0, 0.438371866941452, 0.0], [0.0, 0.9999996423721313, 0.0, 0.0], [-0.438371866941452, 0.0, -0.8987952470779419, 0.0], [125129.453125, 1629.646728515625, -3860.216552734375, 0.0]]
[[0.8746197819709778, 0.0, 0.48480963706970215, 0.0], [0.0, 0.9999998807907104, 0.0, 0.0], [-0.48480963706970215, 0.0, 0.8746197819709778, 0.0], [125059.6640625, 1630.5157470703125, -3872.61083984375, 0.0]]
[[0.05233605578541756, 0.0, 0.998629629611969, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [-0.998629629611969, 0.0, 0.05233605578541756, 0.0], [125175.5234375, 1629.7294921875, -3911.418212890625, 0.0]]
[[-0.0523359552025795, 0.0, 0.9986295700073242, 0.0], [0.0, 0.9999999403953552, 0.0, 0.0], [-0.9986295700073242, 0.0, -0.0523359552025795, 0.0], [125021.09375, 1631.414306640625, -3924.20654296875, 0.0]]
[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-122432.2578125, -78.72000122070312, -450.85089111328125, 0.0]]
[[-0.9993908405303955, 0.0, 0.03489938750863075, 0.0], [0.0, 1.0, 0.0, 0.0], [-0.03489938750863075, 0.0, -0.9993908405303955, 0.0], [-121974.140625, -95.13287353515625, -667.0140380859375, 0.0]]
